study-id,file-id,type,links.self,meta,pipelines,alias,file-format.name,file-format.extension,description.label,description.description,group-type,experiment_type
MGYS00006399,SRP359154_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006399/pipelines/5.0/file/SRP359154_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP359154_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Taxonomic assignments SSU,Taxonomic assignments SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006394,SRP347299_phylum_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006394/pipelines/5.0/file/SRP347299_phylum_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP347299_phylum_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies SSU,Phylum level taxonomies SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006394,SRP347299_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006394/pipelines/5.0/file/SRP347299_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP347299_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Taxonomic assignments SSU,Taxonomic assignments SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006394,SRP347299_phylum_taxonomy_abundances_LSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006394/pipelines/5.0/file/SRP347299_phylum_taxonomy_abundances_LSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP347299_phylum_taxonomy_abundances_LSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies LSU,Phylum level taxonomies LSU (TSV),Taxonomic analysis LSU rRNA,amplicon
MGYS00006394,SRP347299_taxonomy_abundances_LSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006394/pipelines/5.0/file/SRP347299_taxonomy_abundances_LSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP347299_taxonomy_abundances_LSU_v5.0.tsv,TSV,tsv,Taxonomic assignments LSU,Taxonomic assignments LSU (TSV),Taxonomic analysis LSU rRNA,amplicon
MGYS00006380,SRP323777_phylum_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006380/pipelines/5.0/file/SRP323777_phylum_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP323777_phylum_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies SSU,Phylum level taxonomies SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006380,SRP323777_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006380/pipelines/5.0/file/SRP323777_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP323777_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Taxonomic assignments SSU,Taxonomic assignments SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006354,SRP287767_GO-slim_abundances_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006354/pipelines/5.0/file/SRP287767_GO-slim_abundances_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287767_GO-slim_abundances_v5.0.tsv,TSV,tsv,GO slim annotation,GO slim annotation,Functional analysis,amplicon
MGYS00006354,SRP287767_GO_abundances_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006354/pipelines/5.0/file/SRP287767_GO_abundances_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287767_GO_abundances_v5.0.tsv,TSV,tsv,Complete GO annotation,Complete GO annotation,Functional analysis,amplicon
MGYS00006354,SRP287767_IPR_abundances_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006354/pipelines/5.0/file/SRP287767_IPR_abundances_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287767_IPR_abundances_v5.0.tsv,TSV,tsv,InterPro matches,InterPro matches (TSV),Functional analysis,amplicon
MGYS00006354,SRP287767_phylum_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006354/pipelines/5.0/file/SRP287767_phylum_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287767_phylum_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies SSU,Phylum level taxonomies SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006354,SRP287767_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006354/pipelines/5.0/file/SRP287767_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287767_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Taxonomic assignments SSU,Taxonomic assignments SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006354,SRP287767_phylum_taxonomy_abundances_LSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006354/pipelines/5.0/file/SRP287767_phylum_taxonomy_abundances_LSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287767_phylum_taxonomy_abundances_LSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies LSU,Phylum level taxonomies LSU (TSV),Taxonomic analysis LSU rRNA,amplicon
MGYS00006354,SRP287767_taxonomy_abundances_LSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006354/pipelines/5.0/file/SRP287767_taxonomy_abundances_LSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287767_taxonomy_abundances_LSU_v5.0.tsv,TSV,tsv,Taxonomic assignments LSU,Taxonomic assignments LSU (TSV),Taxonomic analysis LSU rRNA,amplicon
MGYS00006354,SRP287767_phylum_taxonomy_abundances_itsonedb_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006354/pipelines/5.0/file/SRP287767_phylum_taxonomy_abundances_itsonedb_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287767_phylum_taxonomy_abundances_itsonedb_v5.0.tsv,TSV,tsv,Phylum level taxonomies ITSoneDB,Phylum level taxonomies ITSoneDB (TSV),Taxonomic analysis ITSoneDB,amplicon
MGYS00006354,SRP287767_taxonomy_abundances_itsonedb_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006354/pipelines/5.0/file/SRP287767_taxonomy_abundances_itsonedb_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287767_taxonomy_abundances_itsonedb_v5.0.tsv,TSV,tsv,Taxonomic assignments ITSoneDB,Taxonomic assignments ITSoneDB (TSV),Taxonomic analysis ITSoneDB,amplicon
MGYS00006354,SRP287767_phylum_taxonomy_abundances_unite_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006354/pipelines/5.0/file/SRP287767_phylum_taxonomy_abundances_unite_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287767_phylum_taxonomy_abundances_unite_v5.0.tsv,TSV,tsv,Phylum level taxonomies UNITE,Phylum level taxonomies UNITE (TSV),Taxonomic analysis UNITE,amplicon
MGYS00006354,SRP287767_taxonomy_abundances_unite_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006354/pipelines/5.0/file/SRP287767_taxonomy_abundances_unite_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287767_taxonomy_abundances_unite_v5.0.tsv,TSV,tsv,Taxonomic assignments UNITE,Taxonomic assignments UNITE (TSV),Taxonomic analysis UNITE,amplicon
MGYS00006353,SRP287511_phylum_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006353/pipelines/5.0/file/SRP287511_phylum_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287511_phylum_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies SSU,Phylum level taxonomies SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006353,SRP287511_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006353/pipelines/5.0/file/SRP287511_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287511_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Taxonomic assignments SSU,Taxonomic assignments SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006353,SRP287511_phylum_taxonomy_abundances_LSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006353/pipelines/5.0/file/SRP287511_phylum_taxonomy_abundances_LSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287511_phylum_taxonomy_abundances_LSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies LSU,Phylum level taxonomies LSU (TSV),Taxonomic analysis LSU rRNA,amplicon
MGYS00006353,SRP287511_taxonomy_abundances_LSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006353/pipelines/5.0/file/SRP287511_taxonomy_abundances_LSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287511_taxonomy_abundances_LSU_v5.0.tsv,TSV,tsv,Taxonomic assignments LSU,Taxonomic assignments LSU (TSV),Taxonomic analysis LSU rRNA,amplicon
MGYS00006353,SRP287511_phylum_taxonomy_abundances_itsonedb_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006353/pipelines/5.0/file/SRP287511_phylum_taxonomy_abundances_itsonedb_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287511_phylum_taxonomy_abundances_itsonedb_v5.0.tsv,TSV,tsv,Phylum level taxonomies ITSoneDB,Phylum level taxonomies ITSoneDB (TSV),Taxonomic analysis ITSoneDB,amplicon
MGYS00006353,SRP287511_taxonomy_abundances_itsonedb_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006353/pipelines/5.0/file/SRP287511_taxonomy_abundances_itsonedb_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287511_taxonomy_abundances_itsonedb_v5.0.tsv,TSV,tsv,Taxonomic assignments ITSoneDB,Taxonomic assignments ITSoneDB (TSV),Taxonomic analysis ITSoneDB,amplicon
MGYS00006353,SRP287511_phylum_taxonomy_abundances_unite_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006353/pipelines/5.0/file/SRP287511_phylum_taxonomy_abundances_unite_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287511_phylum_taxonomy_abundances_unite_v5.0.tsv,TSV,tsv,Phylum level taxonomies UNITE,Phylum level taxonomies UNITE (TSV),Taxonomic analysis UNITE,amplicon
MGYS00006353,SRP287511_taxonomy_abundances_unite_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006353/pipelines/5.0/file/SRP287511_taxonomy_abundances_unite_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP287511_taxonomy_abundances_unite_v5.0.tsv,TSV,tsv,Taxonomic assignments UNITE,Taxonomic assignments UNITE (TSV),Taxonomic analysis UNITE,amplicon
MGYS00006351,SRP285044_phylum_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006351/pipelines/5.0/file/SRP285044_phylum_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP285044_phylum_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies SSU,Phylum level taxonomies SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006351,SRP285044_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006351/pipelines/5.0/file/SRP285044_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP285044_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Taxonomic assignments SSU,Taxonomic assignments SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006333,SRP219421_phylum_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006333/pipelines/5.0/file/SRP219421_phylum_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP219421_phylum_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies SSU,Phylum level taxonomies SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006333,SRP219421_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006333/pipelines/5.0/file/SRP219421_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP219421_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Taxonomic assignments SSU,Taxonomic assignments SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006292,SRP248397_phylum_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006292/pipelines/5.0/file/SRP248397_phylum_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP248397_phylum_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies SSU,Phylum level taxonomies SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006292,SRP248397_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006292/pipelines/5.0/file/SRP248397_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP248397_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Taxonomic assignments SSU,Taxonomic assignments SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006292,SRP248397_phylum_taxonomy_abundances_LSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006292/pipelines/5.0/file/SRP248397_phylum_taxonomy_abundances_LSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP248397_phylum_taxonomy_abundances_LSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies LSU,Phylum level taxonomies LSU (TSV),Taxonomic analysis LSU rRNA,amplicon
MGYS00006292,SRP248397_taxonomy_abundances_LSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006292/pipelines/5.0/file/SRP248397_taxonomy_abundances_LSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP248397_taxonomy_abundances_LSU_v5.0.tsv,TSV,tsv,Taxonomic assignments LSU,Taxonomic assignments LSU (TSV),Taxonomic analysis LSU rRNA,amplicon
MGYS00006220,SRP347452_phylum_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006220/pipelines/5.0/file/SRP347452_phylum_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP347452_phylum_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies SSU,Phylum level taxonomies SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006220,SRP347452_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006220/pipelines/5.0/file/SRP347452_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP347452_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Taxonomic assignments SSU,Taxonomic assignments SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006220,SRP347452_phylum_taxonomy_abundances_LSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006220/pipelines/5.0/file/SRP347452_phylum_taxonomy_abundances_LSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP347452_phylum_taxonomy_abundances_LSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies LSU,Phylum level taxonomies LSU (TSV),Taxonomic analysis LSU rRNA,amplicon
MGYS00006220,SRP347452_taxonomy_abundances_LSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006220/pipelines/5.0/file/SRP347452_taxonomy_abundances_LSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP347452_taxonomy_abundances_LSU_v5.0.tsv,TSV,tsv,Taxonomic assignments LSU,Taxonomic assignments LSU (TSV),Taxonomic analysis LSU rRNA,amplicon
MGYS00006223,SRP261866_phylum_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006223/pipelines/5.0/file/SRP261866_phylum_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP261866_phylum_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies SSU,Phylum level taxonomies SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006223,SRP261866_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006223/pipelines/5.0/file/SRP261866_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP261866_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Taxonomic assignments SSU,Taxonomic assignments SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006222,ERP118779_phylum_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006222/pipelines/5.0/file/ERP118779_phylum_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),ERP118779_phylum_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies SSU,Phylum level taxonomies SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006222,ERP118779_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006222/pipelines/5.0/file/ERP118779_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),ERP118779_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Taxonomic assignments SSU,Taxonomic assignments SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006222,ERP118779_phylum_taxonomy_abundances_LSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006222/pipelines/5.0/file/ERP118779_phylum_taxonomy_abundances_LSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),ERP118779_phylum_taxonomy_abundances_LSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies LSU,Phylum level taxonomies LSU (TSV),Taxonomic analysis LSU rRNA,amplicon
MGYS00006222,ERP118779_taxonomy_abundances_LSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006222/pipelines/5.0/file/ERP118779_taxonomy_abundances_LSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),ERP118779_taxonomy_abundances_LSU_v5.0.tsv,TSV,tsv,Taxonomic assignments LSU,Taxonomic assignments LSU (TSV),Taxonomic analysis LSU rRNA,amplicon
MGYS00006122,SRP023503_phylum_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006122/pipelines/5.0/file/SRP023503_phylum_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP023503_phylum_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies SSU,Phylum level taxonomies SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006122,SRP023503_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006122/pipelines/5.0/file/SRP023503_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),SRP023503_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Taxonomic assignments SSU,Taxonomic assignments SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006221,ERP122530_phylum_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006221/pipelines/5.0/file/ERP122530_phylum_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),ERP122530_phylum_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies SSU,Phylum level taxonomies SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006221,ERP122530_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006221/pipelines/5.0/file/ERP122530_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),ERP122530_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Taxonomic assignments SSU,Taxonomic assignments SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006221,ERP122530_phylum_taxonomy_abundances_LSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006221/pipelines/5.0/file/ERP122530_phylum_taxonomy_abundances_LSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),ERP122530_phylum_taxonomy_abundances_LSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies LSU,Phylum level taxonomies LSU (TSV),Taxonomic analysis LSU rRNA,amplicon
MGYS00006221,ERP122530_taxonomy_abundances_LSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006221/pipelines/5.0/file/ERP122530_taxonomy_abundances_LSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),ERP122530_taxonomy_abundances_LSU_v5.0.tsv,TSV,tsv,Taxonomic assignments LSU,Taxonomic assignments LSU (TSV),Taxonomic analysis LSU rRNA,amplicon
MGYS00006219,ERP137776_phylum_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006219/pipelines/5.0/file/ERP137776_phylum_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),ERP137776_phylum_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies SSU,Phylum level taxonomies SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00006219,ERP137776_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00006219/pipelines/5.0/file/ERP137776_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),ERP137776_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Taxonomic assignments SSU,Taxonomic assignments SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00000526,ERP011526_phylum_taxonomy_abundances_v2.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00000526/pipelines/2.0/file/ERP011526_phylum_taxonomy_abundances_v2.0.tsv,{},pipelines: 2.0 (125013541507088),ERP011526_phylum_taxonomy_abundances_v2.0.tsv,TSV,tsv,Phylum level taxonomies,Phylum level taxonomies (TSV),Taxonomic analysis,amplicon
MGYS00000526,ERP011526_taxonomy_abundances_v2.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00000526/pipelines/2.0/file/ERP011526_taxonomy_abundances_v2.0.tsv,{},pipelines: 2.0 (125013541507088),ERP011526_taxonomy_abundances_v2.0.tsv,TSV,tsv,Taxonomic assignments,Taxonomic assignments (TSV),Taxonomic analysis,amplicon
MGYS00000526,ERP011526_phylum_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00000526/pipelines/5.0/file/ERP011526_phylum_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),ERP011526_phylum_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Phylum level taxonomies SSU,Phylum level taxonomies SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
MGYS00000526,ERP011526_taxonomy_abundances_SSU_v5.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00000526/pipelines/5.0/file/ERP011526_taxonomy_abundances_SSU_v5.0.tsv,{},pipelines: 5.0 (125013545906448),ERP011526_taxonomy_abundances_SSU_v5.0.tsv,TSV,tsv,Taxonomic assignments SSU,Taxonomic assignments SSU (TSV),Taxonomic analysis SSU rRNA,amplicon
